,date,month,day,hour,minute,week,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,test_season,vacation,special_day,count
89497,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89498,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89504,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89524,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89535,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89539,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89540,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89542,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89562,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89570,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89593,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89601,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89616,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89617,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89625,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89631,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89638,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89640,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89643,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89655,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89661,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89681,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89711,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89730,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89741,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89746,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89773,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89778,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89790,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89793,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89795,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89804,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89813,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89822,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89834,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89837,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89845,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89862,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89864,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89867,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89877,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89890,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89922,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89932,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89949,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89961,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89982,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
89997,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90003,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90006,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90017,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90022,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90057,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90069,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90070,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90086,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90087,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90093,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90103,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90113,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90129,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90136,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90154,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90158,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90175,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90188,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90195,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90203,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90204,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90209,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90210,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90213,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90218,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90234,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90241,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90249,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90251,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90255,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90270,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90303,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90304,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90308,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90314,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90320,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90322,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90351,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90363,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90367,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90400,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90407,2018-05-12,05,12,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
90425,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90433,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90481,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90512,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90525,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90534,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90553,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90556,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90565,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90576,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90577,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90580,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90600,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90602,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90610,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90616,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90618,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90621,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90622,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90633,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90650,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90676,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90680,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90686,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90696,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90727,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90730,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90731,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90733,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90745,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90749,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90757,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90758,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90761,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90778,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90789,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90801,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90804,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90823,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90825,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90840,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90870,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90887,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90891,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90904,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90933,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90935,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90950,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90956,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90969,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90990,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
90996,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91008,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91013,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91014,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91023,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91030,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91034,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91038,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91041,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91076,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91083,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91085,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91106,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91107,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91108,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91111,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91115,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91119,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91126,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91135,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91136,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91144,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91146,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91149,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91154,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91155,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91156,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91164,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91167,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91168,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91178,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91224,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91227,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91233,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91258,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91272,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91296,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91311,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91319,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91320,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91341,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91350,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91374,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91377,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91383,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91397,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91415,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91442,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91443,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91454,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91469,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91487,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91497,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91511,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91523,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91534,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91540,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91550,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91552,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91556,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91569,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91571,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91586,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91587,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91590,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91614,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91633,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91640,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91674,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91700,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91704,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91706,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91707,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91716,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91722,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91725,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91729,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91747,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91752,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91759,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91764,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91767,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91777,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91786,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91788,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91793,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91796,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91804,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91807,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91824,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91833,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91839,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91848,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91859,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91869,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91871,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91893,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91910,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91922,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91931,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91937,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
91983,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92008,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92028,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92044,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92047,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92048,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92066,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92069,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92091,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92092,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92101,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92107,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92122,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92141,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92158,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92159,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92162,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92175,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92180,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92185,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92197,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92199,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92214,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92219,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92224,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92234,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92256,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92261,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92268,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92270,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92272,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92278,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92289,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92304,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92305,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92328,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92330,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92344,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92349,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92384,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92411,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92412,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92435,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92453,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92465,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92466,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92467,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92468,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92479,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92482,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92509,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92519,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92537,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92544,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92552,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92594,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92595,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92597,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92612,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92622,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
92664,2018-05-14,05,14,00,00,Monday,0,1,0,0,0,0,0,0,0,0,0
92667,2018-05-14,05,14,00,00,Monday,0,1,0,0,0,0,0,0,0,0,0
92682,2018-05-14,05,14,00,00,Monday,0,1,0,0,0,0,0,0,0,0,0
92688,2018-05-14,05,14,00,00,Monday,0,1,0,0,0,0,0,0,0,0,0
92716,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
92739,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
92752,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
